maintenance_id,vehicle_id,cost_type,amount,entry_date,return_date
2495,979,Preventiva,394.08,2024-05-18 21:37:54,2024-05-19 21:37:54
2496,1460,Corretiva,1584.59,2024-03-12 13:07:25,2024-03-17 13:07:25
2497,1508,Corretiva,562.34,2024-05-18 19:30:57,2024-05-25 19:30:57
2498,1684,Corretiva,1830.5,2024-03-23 17:17:42,2024-04-06 17:17:42
2499,239,Corretiva,2433.02,2024-05-04 17:41:10,
2500,1181,Corretiva,1878.59,2024-05-15 09:24:15,
2501,1539,Preventiva,282.15,2024-05-09 07:03:29,2024-05-11 07:03:29
2502,524,Corretiva,502.45,2024-05-01 12:53:46,2024-05-11 12:53:46
2503,1551,Corretiva,2351.21,2024-04-14 12:58:40,2024-04-26 12:58:40
2504,528,Preventiva,718.03,2024-04-22 13:05:50,
2505,1041,Corretiva,627.8,2024-03-25 10:52:41,2024-04-02 10:52:41
2506,1565,Preventiva,278.56,2024-04-07 16:40:03,2024-04-08 16:40:03
2507,551,Preventiva,496.62,2024-04-11 03:08:59,2024-04-14 03:08:59
2508,1581,Preventiva,764.08,2024-04-27 15:50:34,2024-04-30 15:50:34
2509,561,Preventiva,556.67,2024-05-20 02:11:35,2024-05-21 02:11:35
2510,1076,Corretiva,1491.5,2024-03-09 11:19:08,2024-03-24 11:19:08
2511,1595,Preventiva,205.11,2024-04-16 22:05:59,2024-04-18 22:05:59
2512,1597,Preventiva,444.85,2024-03-26 07:38:41,2024-03-28 07:38:41
2513,1089,Corretiva,2063.58,2024-05-25 04:57:29,2024-06-01 04:57:29
2514,580,Preventiva,673.28,2024-04-03 14:03:05,2024-04-04 14:03:05
2515,1092,Preventiva,245.31,2024-05-26 11:21:17,2024-05-27 11:21:17
2516,1093,Preventiva,303.51,2024-03-30 18:47:59,
2517,1606,Corretiva,1109.21,2024-03-01 05:24:04,2024-03-05 05:24:04
2518,1611,Preventiva,527.3,2024-05-10 10:42:41,
2519,85,Preventiva,341.01,2024-05-06 16:16:09,2024-05-07 16:16:09
2520,1622,Preventiva,677.66,2024-05-06 12:21:19,
2521,605,Preventiva,638.72,2024-04-11 17:15:11,2024-04-14 17:15:11
2522,98,Corretiva,803.9,2024-04-30 10:29:24,2024-05-11 10:29:24
2523,1123,Corretiva,1538.34,2024-04-02 14:21:30,
2524,616,Preventiva,763.05,2024-03-06 18:18:51,2024-03-09 18:18:51
2525,1135,Preventiva,428.23,2024-04-18 15:10:58,
2526,1668,Corretiva,1715.23,2024-03-20 19:44:26,2024-04-02 19:44:26
2527,1165,Preventiva,213.88,2024-04-09 02:20:25,
2528,667,Corretiva,2293.18,2024-03-20 06:41:00,2024-04-03 06:41:00
2529,1693,Corretiva,1641.88,2024-03-25 10:29:04,2024-03-28 10:29:04
2530,1187,Corretiva,1412.96,2024-05-15 09:06:08,2024-05-26 09:06:08
2531,679,Corretiva,950.76,2024-03-31 17:39:26,2024-04-04 17:39:26
2532,1194,Corretiva,2411.87,2024-04-22 14:12:25,2024-04-26 14:12:25
2533,687,Preventiva,358.9,2024-04-21 12:27:15,2024-04-24 12:27:15
2534,183,Corretiva,2836.85,2024-04-14 03:58:40,2024-04-21 03:58:40
2535,1217,Corretiva,2042.09,2024-04-01 06:43:38,2024-04-06 06:43:38
2536,716,Corretiva,2000.1,2024-05-02 02:41:36,2024-05-06 02:41:36
2537,728,Corretiva,1090.82,2024-03-05 09:43:32,2024-03-09 09:43:32
2538,1247,Preventiva,653.15,2024-03-10 01:28:16,2024-03-13 01:28:16
2539,1771,Corretiva,853.42,2024-05-11 08:00:54,2024-05-26 08:00:54
2540,748,Corretiva,766.38,2024-04-11 19:43:35,2024-04-20 19:43:35
2541,1268,Corretiva,1601.55,2024-03-12 07:20:02,2024-03-27 07:20:02
2542,1270,Preventiva,418.07,2024-05-18 01:06:39,2024-05-20 01:06:39
2543,1791,Preventiva,526.68,2024-04-10 03:46:06,2024-04-11 03:46:06
2544,768,Corretiva,1216.24,2024-03-01 01:28:34,2024-03-15 01:28:34
2545,1800,Preventiva,283.87,2024-05-27 04:20:28,2024-05-30 04:20:28
2546,1293,Corretiva,1451.95,2024-03-19 09:51:46,
2547,1817,Corretiva,1477.46,2024-05-02 15:53:04,2024-05-17 15:53:04
2548,1820,Corretiva,1011.98,2024-03-13 00:05:53,2024-03-22 00:05:53
2549,291,Corretiva,776.12,2024-04-29 03:35:37,2024-05-12 03:35:37
2550,1317,Corretiva,741.91,2024-03-15 11:12:24,2024-03-30 11:12:24
2551,812,Preventiva,311.34,2024-05-24 21:04:21,2024-05-26 21:04:21
2552,1348,Preventiva,438.07,2024-03-25 22:27:30,2024-03-28 22:27:30
2553,1349,Corretiva,2717.94,2024-04-29 13:37:12,2024-05-05 13:37:12
2554,857,Corretiva,2604.3,2024-03-23 18:51:00,2024-03-26 18:51:00
2555,351,Corretiva,2942.39,2024-04-03 20:06:24,2024-04-14 20:06:24
2556,1897,Corretiva,1041.13,2024-05-22 05:53:59,2024-05-25 05:53:59
2557,371,Preventiva,216.98,2024-03-16 01:30:24,2024-03-17 01:30:24
2558,1395,Corretiva,2008.38,2024-04-06 01:36:35,2024-04-19 01:36:35
2559,1399,Corretiva,1067.53,2024-03-28 19:13:55,2024-04-11 19:13:55
2560,1400,Corretiva,2938.82,2024-05-03 15:34:47,2024-05-15 15:34:47
2561,888,Preventiva,792.7,2024-03-22 07:22:12,2024-03-25 07:22:12
2562,1402,Preventiva,761.03,2024-04-29 15:34:47,2024-05-01 15:34:47
2563,380,Preventiva,238.65,2024-05-04 00:52:35,2024-05-06 00:52:35
2564,1405,Preventiva,645.7,2024-03-01 02:22:20,2024-03-03 02:22:20
2565,1425,Preventiva,525.93,2024-04-13 09:20:45,
2566,1942,Preventiva,487.89,2024-03-13 01:48:58,2024-03-15 01:48:58
2567,1431,Preventiva,521.88,2024-03-21 14:00:03,2024-03-22 14:00:03
2568,410,Corretiva,633.57,2024-05-01 21:04:56,2024-05-14 21:04:56
2569,924,Corretiva,1620.5,2024-03-01 20:16:57,2024-03-14 20:16:57
2570,1949,Corretiva,1692.66,2024-05-03 07:11:02,2024-05-15 07:11:02
2571,1441,Corretiva,2000.67,2024-05-14 08:33:58,2024-05-26 08:33:58
2572,421,Preventiva,494.2,2024-05-29 22:07:49,
2573,1447,Corretiva,1339.38,2024-04-08 10:20:01,2024-04-23 10:20:01
2574,947,Preventiva,571.89,2024-03-13 00:40:13,2024-03-16 00:40:13
2575,1979,Preventiva,246.18,2024-03-07 10:41:20,2024-03-09 10:41:20
2576,456,Corretiva,2653.93,2024-04-04 20:37:28,
2577,988,Corretiva,2572.73,2024-05-06 11:59:14,
2578,1500,Corretiva,2582.01,2024-03-10 07:42:03,2024-03-18 07:42:03
2579,1501,Preventiva,720.04,2024-03-29 12:21:34,2024-04-01 12:21:34
2580,494,Corretiva,1262.72,2024-05-20 04:04:47,2024-06-01 04:04:47
